"
			WEBSALE		",http://www.dug-software.de/,"
			Magento		",http://www.browse-system.com/,"
			DE		","
			48157		","
			Münster		",http://gerling.juweliere.de/schaufenster/gerling_de,"
			Uhren & Schmuck		","
			Schaufenster-Funktion		"
"
			xt Commerce		",http://www.design-joker.de/,"
			DE		","
			92665		","
			Altenstadt		",http://www.dosen-hanswurst.de/,"
			Lebensmittel, Getränke & Tabak		","
			Komplettumsetzung		"
"
			Gambio		",http://www.artviper.de/,"
			DE		","
			92637		","
			Weiden		",http://www.bikestation-weiden.eu/,"
			Sportartikel  & Freizeit		","
			Komplettumsetzung		"
"
			xt Commerce		",http://www.artviper.de/,"
			DE		","
			92637		","
			Weiden		",http://www.vitality-pro.de/,"
			Ärzte & Krankenhäuser		","
			keine Angabe		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.s3watch.com/,"
			Uhren & Schmuck		","
			Umzug von veyton auf Oxid. Shop mit Geschenkgutschein-Modul, Factfinder, Autocomplete, uvm		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.100percentpure.de/,"
			Beauty, Gesundheit, Drogerie		","
			OXID Webshop, Pragrammierung und Gestaltung. Der Shop ist direkt an Social Media Plattformen, wie Facebook und Pinterest angebunden. Gutscheinmodul, Versandkostenfreigrenze		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.naturelounge.de/,"
			Beauty, Gesundheit, Drogerie		","
			Shop- Layout und Programmierung mit der OXID Community Edition		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.butch.de/,"
			Lebensmittel, Getränke & Tabak		","
			OXID Webshop Professional Edition mit BüroWARE-Anbindung, Gutscheinmodul, Findologic		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.sigrun-woehr.com/,"
			Schuhe		","
			OXID Webshop Programmierung, Online-Marketing		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.lieblingstasche.de/,"
			Handtaschen, Rucksäcke & Koffer		","
			2010 OXID eSales Programmierung 2013 Design & Shop Relaunch		"
"
			Magento		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.ranzenshop24.de/,"
			Handtaschen, Rucksäcke & Koffer		","
			Magento Online-Shop mit zahlreiches Features, Online-Marketing, Filter, Liveshopping, 360 Grad Produktansicht		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.shop-ufs.de/,"
			Lebensmittel, Getränke & Tabak		","
			OXID Enterprise Edition, Schnittstellen zu Großhändlern, integriertes Treueprogramm, Produktvergleich, Preisvergleich		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.medtechnik.de/,"
			Business & Industrie		","
			Design; Oxid Professional Edition; Schnittstelle zwischen Shop und ERP Software; Findologic Suche		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.protiq.com/,"
			Business & Industrie		","
			Realisierung Online Shop, OXID Enterprise Business Edition, Konfigurator für 3D Modelle, individueller Bestellprozess, Bezahlsysteme, Warenwirtschaft, Online Marketing SEO &SEA		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.onergys.de/,"
			Business & Industrie		","
			Realisierung Online Shop, Schnittstelle ERP, individueller Kundenbereich ""Meine Anlagen"", QR-Code Shopping, Online Marketing SEO & SEA		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.handarbeitswaren.de/,"
			Dekoration, Antiquitäten & Kunst		","
			Realisierung Online Shop, Systemwechsel von xt:Commerce zu Oxid, Anbindung Versandhandelssoftware pixi, Tradebyte, Online Marketing SEO & SEA		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.fitzner.de/,"
			Business & Industrie		","
			Realisierung Online Shop, Optimierung Performance, individuelle Preismodelle, Online Marketing SEO		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.desiary.de/,"
			Möbel & Wohnen		","
			Relaunch, Design und Konzept, Online Marketing Beratung		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.photoqueen.de/,"
			Handtaschen, Rucksäcke & Koffer		","
			Relaunch, Design und Konzept, Online Marketing SEO		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.asatex.eu/,"
			Business & Industrie		","
			Strategische Beratung, Design & Templating (Desktop Mobile), Anbindung und Entwicklung Schnittstelle zu PIA (Prodatic)		"
"
			OXID eSales		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.passigatti.com/,"
			Bekleidung & Accessories		","
			Strategische Beratung, Templating (Desktop Mobile), Anbindung und Entwicklung Schnittstelle zu FashionXL, Implementierung semantische Suche SEMNKOX		"
"
			Shopware		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.mylys.de/,"
			Bekleidung & Accessories		","
			Strategische Beratung, Design & Templating (Desktop Mobile), Schnittstelle zu JTL Wawi Einrichtung JTL Wawi		"
"
			Shopware		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://ichunddu.de/,"
			Bekleidung & Accessories		","
			Strategische Beratung, Design & Templating (Desktop Mobile), Schnittstelle zu JTL Wawi Einrichtung JTL Wawi		"
"
			Magento		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.b-cube.com/,"
			Möbel & Wohnen		","
			Strategie und Konzept, Optimierung von Performance und Usability, Onlinemarketing SEO & SEA		"
"
			Shopware		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",www.durante.de,"
			Möbel & Wohnen		","
			Strategische Beratung, Design & Templating (Desktop u. Mobile)		"
"
			Shopware		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.carpe-sonno.de/,"
			Möbel & Wohnen		","
			Strategische Beratung, Design & Templating (Desktop u. Mobile)		"
"
			Shopware		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.pflanzkuebel-direkt.de/,"
			Garten & Terrasse		","
			Realisierung Online Shop		"
"
			Shopware		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.windsourcing.com/,"
			Business & Industrie		","
			Strategische Beratung, Design & Templating (Desktop u. Mobile)		"
"
			Magento		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.mein-teller.de/,"
			Haushalt, Haushaltsgeräte & Küche		","
			SEO, SEA		"
"
			Magento		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",http://www.sparmeile.de/,"
			Garten & Terrasse		","
			Aufbau eines Magentomultishop, Übernahme von Bestellung aus Magento an HS Software (Hamburger Software), Schnittstelle von  Magento an  TradeByte zur Übertragung von Produkten Design & Templating, Anbindung diverser Zahlsysteme		"
"
			Magento		",http://www.dixeno.de/,"
			DE		","
			33098		","
			Paderborn		",https://www.gardenhome24.de/,"
			Garten & Terrasse		","
			Aufbau eines Magentomultishop, Übernahme von Bestellung aus Magento an HS Software (Hamburger Software), Schnittstelle von  Magento an  TradeByte zur Übertragung von Produkten Design & Templating, Anbindung diverser Zahlsysteme		"
"
			Magento		",https://welance.de,"
			DE		","
			10999		","
			Berlin		",http://www.tunero.de/,"
			Auto & Motorrad: Fahrzeug-Teile		","
			Designvorlagen, komplette Programmierungs- und Templatearbeiten. Erstellung der Contentstruktur, Produkt Im- & Exporte, Trusted Shops Zertifizierung. Performance und SEO Optimierungen		"
"
			Magento		",https://welance.de,"
			DE		","
			10999		","
			Berlin		",http://shop.tollabox.de/,"
			Spielzeug & Modellbau		","
			Innerhalb von 6 Wochen komplexe Typo3 Website plus einen Magento Webshop mit angepassten Sonderfunktionen. Keine Seltenheit in der Startup Szene. Kombination Typo3 + MagentoDer Wechsel zwischen Webseite und Onlineshop ist nur auf den zweiten Blick erkennbar. Das Menü wird automatisiert abgeglichen, sodass die zwei getrennten Systeme Ihre Vorteile ausspielen können und nur Teilbereiche der Webseite verwalten.		"
"
			OXID eSales		",http://www.mobilemojo.de/,"
			DE		","
			97236		","
			Würzburg-Randersacker		",http://www.pixx-4-friends.de/,"
			Verschiedenes, Sonstiges		","
			Integration einer individuellen BildpersonalisierungErstellung einer stark angepassten Webshop + App Version mit in App KäufenNominiert zu den Top 5 der innovativsten OIXD Webshops 2014		"
"
			OXID eSales		",http://www.mobilemojo.de/,"
			DE		","
			97236		","
			Würzburg-Randersacker		",http://best-tep.de/,"
			Dekoration, Antiquitäten & Kunst		","
			Eine dynamische Preisberechnung für die individuelle Teppiche in Wunschgrößen wurde implementiert. Diverse Sonderfälle wie Auswahl verschiedener Umrandung wurden berücksichtigt.		"
"
			Magento		",http://www.flagbit.de,"
			DE		","
			76185		","
			Karlsruhe		",http://www.faltzelte.com/,"
			Heimwerker & Baumarkt		","
			keine Angaben		"
"
			Magento		",http://www.flagbit.de,"
			DE		","
			76185		","
			Karlsruhe		",http://www.edelmetall-handel.de/,"
			Verschiedenes, Sonstiges		","
			Umstellung auf die Magento Enterprise Edition 2013, Nutzung des vollen Funktionsumfangs von Magento, u.a. Full Page Cache, persistenter Warenkorb für Änderungen des Endgeräts während des Einkaufvorgangs. Quickbuy Funktion für Wiederkäufer, Responsive Design. Einbindung unabhängiger eKomi-Kundenmeinungen, gesammelten Versand verschiedener Bestellungen. Preisänderungen automatisiert neuberechnet. Unterschiedliche Versandarten je nach Warenwert und Produktgewicht, Implementierung eines Versandkostenmoduls.		"
"
			Magento		",http://www.flagbit.de,"
			DE		","
			76185		","
			Karlsruhe		",http://www.genussreich.de/,"
			Lebensmittel, Getränke & Tabak		","
			Umfangreiche Filterfunktionen für schnellen Überblick. Geschmacksfinder ermöglich individuelle Suche nach Attributen wie Süßegrad oder Intensität. Glossar-Modul von Flagbit für SEO Optimierung		"
"
			Magento		",http://www.flagbit.de,"
			DE		","
			76185		","
			Karlsruhe		",http://www.in-stylefashion.de/,"
			Bekleidung & Accessories		","
			Multilingualen Magento Online Shop, Erstellung und Koordination der suchmaschinenoptimierten Produkttexte in elf verschiedenen Sprachen. Lightbox für den Schnelleinkauf, Warenkorb im Seitenbereich, Matrix auf Produktdetail- und Übersichtseiten.		"
"
			e-vendo AG		",http://www.e-vendo.de/,"
			DE		","
			10369		","
			Berlin		",http://www.becker-lemgo.de/,"
			Sportartikel  & Freizeit		","
			Komplettumsetzung inkl. Warenwirtschaft und Kassensystem + Einführung.Details: Der wichtigste Faktor bei der Entscheidung für e-vendo, war die Durchgängigkeit des Systems. Alle Module (Warenwirtschaft, Shop, Kasse) sind in einer Lösung vereint und greifen auf die gleiche Datenbasis zu. So sind alle wichtigen Daten stets in Echtzeit in allen Modulen an allen Standorten für alle berechtigten Mitarbeiter verfügbar.		"
"
			e-vendo AG		",http://www.e-vendo.de/,"
			DE		","
			10369		","
			Berlin		",http://www.germanflavours.de/,"
			Lebensmittel, Getränke & Tabak		","
			Testimonial: „Mit e-vendo haben wir eine Komplettlösung gefunden, die tatsächlich ohne Schnitsttellen auskommt und in der man jeden Artikel nur einmal pflegt. Insbesondere die saubere Abbildung der Varianten im Shop und die exakte Lagerverwaltung bei Varianten haben wir schätzen gelernt.""		"
"
			e-vendo AG		",http://www.e-vendo.de/,"
			DE		","
			10369		","
			Berlin		",http://www.richie-hard.de/,"
			Haushalt, Haushaltsgeräte & Küche		","
			Komplettumsetzung		"
"
			e-vendo AG		",http://www.e-vendo.de/,"
			DE		","
			10369		","
			Berlin		",http://www.kinnings.de/,"
			Baby		","
			Warenwirtschaft und Versandoptimierung, Onlineshopsystems mit Cross-Selling, Rabattgutscheine, Artikelempfehlungen und –bewertungen, Anbindung verschiedener Bezahlsysteme		"
"
			e-vendo AG		",http://www.e-vendo.de/,"
			DE		","
			10369		","
			Berlin		",http://www.modellhobby.de/,"
			Spielzeug & Modellbau		","
			e-vendo Software als Kassenlösung, Auftrags- und Lagerverwaltung in Filialen Hamburg und Berlin. Verschmelzung von stationärem Handel mit Versandhandel mit Durchgängigkeit der Prozesse Warenlieferung an den Kunden und Warenbeschaffung. e-vendo-Warenreservierungssystem regelt die Beschaffung und Bereitstellung der Waren für die Kunden.		"
"
			e-vendo AG		",http://www.e-vendo.de/,"
			DE		","
			10369		","
			Berlin		",http://www.richard24.de/,"
			Haushalt, Haushaltsgeräte & Küche		","
			Komplettumsetzung		"
"
			e-vendo AG		",http://www.e-vendo.de/,"
			DE		","
			10369		","
			Berlin		",http://www.Gastro24.de,"
			Business & Industrie		","
			Testimonial: Mit e-vendo als Partner fühlen wir uns sehr gut beraten und betreut und gut gerüstet, um in Zukunft weiter expandieren zu können.		"
"
			e-vendo AG		",http://www.e-vendo.de/,"
			DE		","
			10369		","
			Berlin		",http://www.esk-shop.de/,"
			Business & Industrie		","
			Durch Schnittstellen des Warenwirtschaftssystems große Mengen an Produktdaten schnell importieren		"
"
			Magento		",http://www.tritum.de/,"
			DE		","
			07745		","
			Jena		",http://www.textil-one.de/,"
			Bekleidung & Accessories		","
			Online Individualisierung von Textilien mit individuellen Stickereien oder Siebdruck + Bestellung online. Betreuung seit 2012 und kontinuierliche Weiterentwicklung des Onlineshops		"
"
			Magento		",http://www.tritum.de/,"
			DE		","
			07745		","
			Jena		",http://www.syltiges.de/,"
			Verschiedenes, Sonstiges		","
			Bezahlmethoden wie Lastschrift via iPayment, PayPal Standard und Bezahlmethoden über Billpay. Flexibles Versandkostenmodul für Produktgruppenabhängige Verpackungskosten. Leistungsfähiges Analysemodule eingerichtet. Stetige Weiterentwicklun + Syltiges wurde zertifiziert vonTrusted Shops.Anbindung von DHL Intraship. Generierung von PDF-Rechnungen. Multishop-Erweiterung „Nordsee Shop“.		"
"
			Magento		",http://www.tritum.de/,"
			DE		","
			07745		","
			Jena		",http://eu.duratruss.com/,"
			Business & Industrie		","
			Einrichten des Magento Onlineshops und Programmierung zahlreicher Magento Extensions.		"
"
			Magento		",http://www.tritum.de/,"
			DE		","
			07745		","
			Jena		",http://www.vita33.de/,"
			Haushalt, Haushaltsgeräte & Küche		","
			Anpassung der Preisanzeige der Produktvarianten. Standardmäßig wird so der Aufpreis angezeigt. Zu jeder Variante wird der Endpreis angezeigt. Anzeige der Lieferzeit wurde dynamisiert. Abhängig von Produktvariante wird die tatsächliche Lieferzeit für diese Variante eingeblendet. PayPal, Vorkasse und Rechnung über den Partner BillSAFE als Zahlungsarten. Sowohl die Rechnung, als auch der Lieferschein komplett individualisiert. Moduls ""Improved Navigation"" vom Amasty für Produkteigenschaften. Produktdetailseite Icons unter den Bildern. Programmierte Extensions Gutscheinmodul für Newsletterbestellungen, Bildvergrößerungsfunktion und Social Share Plugin (für Facebook und Google Plus) auf Produktdetailseiten.		"
"
			OXID eSales		",http://www.jankowfsky.com/,"
			DE		","
			79098		","
			Freiburg		",http://www.adac-shop.de/,"
			Auto & Motorrad: Fahrzeug-Teile		","
			Beratung, Konzeption, UmsetzungUmstellung auf Microsoft Dynamics Nav (Navision) , Anbindung von mehr als 80 Streckenlieferanten, mit unterschiedlichen Formaten Einbindung mehr als 1.700 Artikel, mehrdimensionalen Varianten		"
"
			OXID eSales		",http://www.jankowfsky.com/,"
			DE		","
			79098		","
			Freiburg		",http://www.awg-mode.de/,"
			Bekleidung & Accessories		","
			Beratung,Konzeption,Umsetzung,After LauchEingesetzte Module von jankowfsky CMS4OXID,FactFinder4OXID,Filter4OXID,AddressDoctor4OXID, Promotions4OXID		"
"
			OXID eSales		",http://www.jankowfsky.com/,"
			DE		","
			79098		","
			Freiburg		",http://www.blumenstrauss.de/,"
			Dekoration, Antiquitäten & Kunst		","
			Beratung,Konzeption,Umsetzung		"
"
			OXID eSales		",http://www.jankowfsky.com/,"
			DE		","
			79098		","
			Freiburg		",http://drakewood.de/,"
			Bekleidung & Accessories		","
			Beratung, Konzeption, Kreation, Umsetzung, After Lauch		"
"
			OXID eSales		",http://www.jankowfsky.com/,"
			DE		","
			79098		","
			Freiburg		",http://www.heyma.de/,"
			Möbel & Wohnen		","
			Beratung, Konzeption, Kreation, Umsetzung, After Lauch		"
"
			OXID eSales		",http://www.jankowfsky.com/,"
			DE		","
			79098		","
			Freiburg		",http://www.kiveda.de/,"
			Möbel & Wohnen		","
			Konzeption und Umsetzung Küchenkonfigurator		"
"
			OXID eSales		",http://www.jankowfsky.com/,"
			DE		","
			79098		","
			Freiburg		",http://www.eddiebauer.de/,"
			Bekleidung & Accessories		","
			Leistungen von jankowfsky Beratung Konzeption Kreation Umsetzung After LaunchEingesetzte Module von jankowfsky CMS4OXID Promotions4OXID Filter4OXID FACT-Finder4OXIDIntegration in Otto-Backend-Systeme NOA und KAL. Performanter Datenabgleich zwischen Shop und Backend-System, Verschmelzung von Content- und Shopseiten, Komplett-Modifikation des OXID eShop Version 4.6.2 zur 100prozentigen Datensicherheit. Anpassung des Checkouts an die Otto -Systeme (NOA und KAL), Live-Preisabgleich zwischen NOA und dem OXID eShop im Warenkorb.		"
"
			OXID eSales		",http://www.jankowfsky.com/,"
			DE		","
			79098		","
			Freiburg		",http://www.blumenstrauss.de/,"
			Dekoration, Antiquitäten & Kunst		","
			Beratung, Konzeption, Umsetzung		"
"
			Magento		",http://www.hellmann-ecommerce.de/,"
			DE		","
			49090		","
			Osnabrück		",http://www.ambiendo.de/,"
			Möbel & Wohnen		","
			Komplettumsetzung und Middleware „eCommerce Communicator“  für Kommunikation mit dem PIM und ERP des Kunden.Gestaltungen via Produktkonfigurator mit über 1.000 Designer-Stoffen und individuellen Heimtextilien		"
"
			Magento		",http://www.hellmann-ecommerce.de/,"
			DE		","
			49090		","
			Osnabrück		",https://www.avandeo.de/,"
			Möbel & Wohnen		","
			keine Angaben		"
"
			Salesforce Commerce Cloud (Demandware)		",http://www.hellmann-ecommerce.de/,"
			DE		","
			49090		","
			Osnabrück		",http://de.puma.com/,"
			Bekleidung & Accessories		","
			keine Angaben		"
"
			Magento		",http://www.hellmann-ecommerce.de/,"
			DE		","
			49090		","
			Osnabrück		",http://www.hunkemoller.de/,"
			Bekleidung & Accessories		","
			keine Angaben		"
"
			OXID eSales		",http://www.hellmann-ecommerce.de/,"
			DE		","
			49090		","
			Osnabrück		",http://www.shootshoes.de/,"
			Bekleidung & Accessories		","
			keine Angabe		"
"
			xt Commerce		",http://www.madpat.de/,"
			DE		","
			71229		","
			Leonberg		",http://www.onlineshop-baumarkt.de/,"
			Heimwerker & Baumarkt		","
			Relaunch, ekomi, Produktkonfigurator		"
"
			Magento		",http://www.madpat.de/,"
			DE		","
			71229		","
			Leonberg		",http://www.hydroflora.com/de,"
			Garten & Terrasse		","
			keine Angaben		"
"
			Magento		",http://www.madpat.de/,"
			DE		","
			71229		","
			Leonberg		",http://www.led-lichterhaus.de/,"
			Beleuchtung		","
			U.a. Filteroptionen, TOP-Produkte		"
"
			Magento		",http://www.madpat.de/,"
			DE		","
			71229		","
			Leonberg		",http://kaindl.de/,"
			Business & Industrie		","
			keine Angabe		"
"
			Magento		",http://www.madpat.de/,"
			DE		","
			71229		","
			Leonberg		",http://www.frielitz-shop.de/,"
			Heimwerker & Baumarkt		","
			keine Angabe		"
"
			xt Commerce		",http://www.advance-media.de/,"
			DE		","
			92681		","
			Erbendorf		",http://www.geschichtsparkshop.de/,"
			Dekoration, Antiquitäten & Kunst		","
			Komplettumsetzung		"
"
			xt Commerce		",http://www.advance-media.de/,"
			DE		","
			92681		","
			Erbendorf		",http://www.brennerei-schraml.de/shop/,"
			Lebensmittel, Getränke & Tabak		","
			Komplettumsetzung		"
"
			xt Commerce		",http://www.advance-media.de/,"
			DE		","
			92681		","
			Erbendorf		",http://www.geschirrtruhe.de/,"
			Haushalt, Haushaltsgeräte & Küche		","
			Komplettumsetzung		"
"
			xt Commerce		",http://www.advance-media.de/,"
			DE		","
			92681		","
			Erbendorf		",http://www.klebmeile.de/,"
			Heimwerker & Baumarkt		","
			Komplettumsetzung		"
"
			Magento		",http://ecommerce-beratung.de/,"
			DE		","
			81677		","
			München		",http://lasasa.de/,"
			Bekleidung & Accessories		","
			Komplettumsetzung. Zahlungs- und Versanddienstleister, Realtime Warenlagerbestände mit Anbindung an Amazon und eBay. Verbindung zum Call-Center. Variationen und Konfigurierbare Artikel mit entsprechender Suchmaschinenoptimierung.		"
"
			PrestaShop		",http://www.silbersaiten.de/,"
			DE		","
			30539		","
			Hannover		",http://www.zippo.de/de/,"
			Haushalt, Haushaltsgeräte & Küche		","
			ProjektsteuerungLayout anhand des nativen CI, aufgestockt mit PrestaShop Bootstrap TemplateEntwicklung eines GravurtoolsEntwicklung der Produktzusätze für die geschützten MarkenEntwicklung eines passenden SuchfiltersEntwicklung zahlreicher Module, um das Aussehen an das der US-Zippo Seite anzupassenAnbindung an die hauseigene WaWiProdukt- und ContenteinpflegeRealisierung der Multishops innerhalb einer InstallationTesting		"
"
			PrestaShop		",http://www.silbersaiten.de/,"
			DE		","
			30539		","
			Hannover		",https://www.hinstorff.de/,"
			Bücher, ebooks, Zeitschriften		","
			ProjektsteuerungGestaltung und RealisierungGestaltung einer eigenen responsive VersionModul ""Buchautoren""Modul ""Leseprobe""Modul ""Pressematerial""Modul ""Auszeichnungen""Modul ""Direktkauf Attribute"" für E-Book VariationenModule für Life-Anbindung von Facebpook-Veranstaltungen und -streamTesting		"
"
			PrestaShop		",http://www.silbersaiten.de/,"
			DE		","
			30539		","
			Hannover		",http://www.minischoggi.ch/de/,"
			Lebensmittel, Getränke & Tabak		","
			ProjektsteuerungModulkonzeption und -entwicklungDesign und Umsetzung des TemplatesProduktimport und Einpflege der InhalteTesting		"
"
			PrestaShop		",http://www.silbersaiten.de/,"
			DE		","
			30539		","
			Hannover		",http://www.xalinoprint.de/,"
			Business & Industrie		","
			ProjektsteuerungGestaltung und RealisierungEntwicklung des ProduktkonfiguratorsEntwicklung des Angebot-Moduleskomplette Shopeinrichtung		"
"
			PrestaShop		",http://www.silbersaiten.de/,"
			DE		","
			30539		","
			Hannover		",https://www.lunsj.no/,"
			Lebensmittel, Getränke & Tabak		","
			ProjektsteuerungModulkonzeption und -entwicklungdiverse AnpassungenSupportTesting		"
"
			PrestaShop		",http://www.silbersaiten.de/,"
			DE		","
			30539		","
			Hannover		",http://www.schaumstoffbedarf.de/,"
			Business & Industrie		","
			ProjektsteuerungGestaltung und RealisierungModulentwicklungEinbindung der Zahlungsartendiverse AnpassungenTestingSupport und Weiterentwicklung		"
"
			PrestaShop		",http://www.silbersaiten.de/,"
			DE		","
			30539		","
			Hannover		",http://beck-edelmetalle.de/,"
			Verschiedenes, Sonstiges		","
			ProjektsteuerungGestaltung und RealisierungModulentwicklungEinbindung der Zahlungsartendiverse AnpassungenTesting		"
"
			PrestaShop		",http://www.gurkcity.de/,"
			DE		","
			65428		","
			Rüsselsheim		",http://www.alpinsportladen.de/,"
			Sportartikel  & Freizeit		","
			Komplettumsetzung		"
"
			PrestaShop		",http://www.gurkcity.de/,"
			DE		","
			65428		","
			Rüsselsheim		",http://www.finn-shop.com/,"
			Haushalt, Haushaltsgeräte & Küche		","
			Komplettumsetzung		"
"
			PrestaShop		",http://www.gurkcity.de/,"
			DE		","
			65428		","
			Rüsselsheim		",http://www.la-nights.de/,"
			Bekleidung & Accessories		","
			Komplettumsetzung		"
"
			Magento		",http://www.latzko-websoftware.de/,"
			DE		","
			51399		","
			Burscheid		",http://www.scooter-roller-teile.de/,"
			Auto & Motorrad: Fahrzeug-Teile		","
			keine Angabe		"
"
			xt Commerce		",http://www.dasteem.de/,"
			DE		","
			80337		","
			München		",http://www.teaandmore-online.de/,"
			Lebensmittel, Getränke & Tabak		","
			Suchmaschinenoptimierung & SEA		"
"
			Weebly		",http://www.dasteem.de/,"
			DE		","
			80337		","
			München		",http://www.ploom.at/,"
			Bekleidung & Accessories		","
			Suchmaschinenoptimierung & AdWords		"
"
			Lightspeed (ehemals SEOSHOP)		",http://www.dasteem.de/,"
			DE		","
			80337		","
			München		",http://www.spizecompany.com/,"
			Lebensmittel, Getränke & Tabak		","
			keine Angabe		"
"
			Gambio		",https://www.code-alliance.de,"
			DE		","
			13189		","
			Berlin		",http://shop.ingifts.de/,"
			Beauty, Gesundheit, Drogerie		","
			 Refactoring einer bestehenden E-Commerce Lösung in bestehendes WordPress		"
"
			Shopware		",http://pixupmedia.com/,"
			DE		","
			10999		","
			Berlin		",http://www.zuckerwiese.de/,"
			Baby		","
			Konzept, Design, Umsetzung		"
"
			Shopware		",http://pixupmedia.com/,"
			DE		","
			10999		","
			Berlin		",http://www.medic-star.de/,"
			Beauty, Gesundheit, Drogerie		","
			Konzept, Design, Umsetzung		"
"
			Shopware		",http://pixupmedia.com/,"
			DE		","
			10999		","
			Berlin		",https://www.accessories-exclusive.de/,"
			Bekleidung & Accessories		","
			Konzept, Design, Umsetzung		"
"
			Shopware		",http://pixupmedia.com/,"
			DE		","
			10999		","
			Berlin		",http://www.chuchichaeschtli.de,"
			Lebensmittel, Getränke & Tabak		","
			Konzept, Design, Umsetzung		"
"
			shopcloud - schukai GmbH		",http://pixupmedia.com/,"
			DE		","
			10999		","
			Berlin		",http://www.gesundheitsmanufaktur.de/shop/,"
			Beauty, Gesundheit, Drogerie		","
			Konzept, Design, Umsetzung		"
"
			Shopware		",http://pixupmedia.com/,"
			DE		","
			10999		","
			Berlin		",http://hoh.de/,"
			Computer, Tablets, Netzwerk, Software, Zubehör		","
			keine Angabe		"
"
			Magento		",http://www.intersales.de/,"
			DE		","
			52805		","
			Köln		",http://www.baufachmedien.de,"
			Bücher, ebooks, Zeitschriften		","
			Die Artikeldaten werden über ein PIM verwaltet und elektronisch in Echtzeit an den Shop übermittelt. Die Lagerverfügbarkeit wird permanent mit dem Logistiksystem abgeglichen. Bestellungen werden über eine Webservice-Schnittstelle an die Warenwirtschaft übermittelt. Für die Suche mit den exzellenten Suchergebnissen ist epoq Search zuständig, welches nahtlos in das Magento Frontend integriert ist.		"
"
			Magento		",http://www.intersales.de/,"
			DE		","
			52805		","
			Köln		",http://www.guna.de/,"
			Bekleidung & Accessories		","
			Die intelligente Suche wird mit epoq realisiert.Der Shop ist voll integriert mit der Quickstep Warenwirtschaft: Artikel- und Lagerdaten sowie Bestellungen werden online vollautomatisch übertragen.		"
"
			Magento		",http://www.intersales.de/,"
			DE		","
			52805		","
			Köln		",http://www.megro.de/,"
			Ärzte & Krankenhäuser		","
			Die Artikel- und Lager-Daten sowie individuellen Kundenkonditionen werden in Echtzeit zwischen der Quickstep Warenwirtschaft über den QBus Connector zum Magento-Shop synchronisiert. Bestellungen werden automatisch als Auftrag in der ERP-Software angelegt.Der Shop ist mandantenfähig und verfügt über eine für Mobil-Geräte optimierte Oberfläche.		"
"
			Magento		",http://www.intersales.de/,"
			DE		","
			52805		","
			Köln		",http://www.shopsuey.de/,"
			Handtaschen, Rucksäcke & Koffer		","
			Besondere Effekte finden sich in der Produktdarstellung: Der Catalog View zeigt Produkte im Polaroid-Stil, in der Detailansicht kann zwischen den Artikeln effektvoll geblättert werden.shopsuey ist für mehrere Sprachen, Länder und Währungen eingerichtet.		"
"
			Salesforce Commerce Cloud (Demandware)		",https://www.xceptance.com,"
			DE		","
			07743		","
			Jena		",http://www.landsend.de/,"
			Bekleidung & Accessories		","
			keine Angaben		"
"
			Salesforce Commerce Cloud (Demandware)		",https://www.xceptance.com,"
			DE		","
			07743		","
			Jena		",http://www.columbia.com/,"
